#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
8687859_604_A34QZDSTKZ3JO9	train	1	"['people', 'wo', ""n't"", 'want', 'to', 'bribe', 'politicians', 'because', 'having', 'to', 'do', 'it', 'discreetly', 'feels', 'wrong']"	['people', 'will', 'want', 'to', 'bribe', 'politicians', 'because', 'having', 'to', 'do', 'it', 'discreetly', 'feels', 'less', 'wrong']	['there', 'are', 'many', 'more', 'discreet', 'ways', 'to', 'bribe', 'politicians', ',']	['rich', 'politicans', 'are', 'not', 'less', 'corruptible']	['are', 'rich', 'politicians', 'less', 'corruptible', '?']	"['people', 'often', 'talk', 'about', '""', 'out', 'of', 'touch', '""', 'billionaires', 'running', 'for', 'office', ',', 'but', 'could', 'they', 'be', 'less', 'susceptible', 'to', 'bribes', '?']"
12017622_409_A2OZTBCBOCHF9E	train	1	['it', 'is', 'difficult', 'to', 'fire', 'a', 'tenured', 'teacher']	['it', 'is', 'not', 'impossible', 'to', 'fire', 'a', 'tenured', 'teacher']	['the', 'difficulty', 'in', 'firing', 'a', 'tenured', 'teacher', 'is', 'not', 'a', 'justifiable', 'reason', 'that', 'tenure', 'is', 'wrong', '.']	['tenure', 'provides', 'stability']	['does', 'tenure', 'protect', 'bad', 'teachers', 'or', 'good', 'schools', '?']	['do', 'job', 'protections', 'prevent', 'bad', 'faculty', 'from', 'being', 'removed', 'or', 'do', 'they', 'provide', 'for', 'greater', 'stability', 'in', 'a', 'demanding', ',', 'low', '-', 'paid', 'profession', '?']
12074325_327_AA7ASGQEOMKEZ	train	1	['competition', 'is', 'the', 'very', 'heart', 'and', 'soul', 'of', 'america']	['competition', 'is', 'not', 'the', 'very', 'heart', 'and', 'soul', 'of', 'america']	['paying', 'for', 'restaurant', 'reservations', 'will', 'force', 'customers', 'to', 'compete', 'against', 'each', 'other', 'for', 'a', 'limited', 'resource', 'at', 'an', 'increased', 'price', '.']	['the', 'new', 'apps', 'is', 'a', 'way', 'to', 'sell', 'what', 'was', 'once', 'free']	['should', 'restaurant', 'reservations', 'be', 'for', 'sale', '?']	['do', 'new', 'apps', 'usefully', 'provide', 'a', 'way', 'for', 'people', 'to', 'get', 'into', 'popular', 'restaurants', ',', 'or', 'are', 'they', 'just', 'another', 'way', 'to', 'sell', 'what', 'was', 'once', 'free', '?']
7954757_62_A2JKETV64OU7DY	train	1	['satisfied', 'people', 'have', 'no', 'drive', 'to', 'work', 'hard', 'and', 'be', 'productive', '.']	['satisfied', 'people', 'have', 'the', 'drive', 'to', 'work', 'hard', 'and', 'be', 'productive', '.']	['libraries', 'provide', 'satisfaction', 'to', 'people', '.']	['we', 'need', 'libraries']	['do', 'we', 'still', 'need', 'libraries', '?']	['what', 'are', 'libraries', 'for', ',', 'and', 'how', 'should', 'they', 'evolve', '?']
7057234_301_A1J0GU26323WVA	train	0	"['most', 'spouses', 'do', 'not', 'rely', 'on', 'each', 'other', ""'s"", 'opinions']"	"['most', 'spouses', 'rely', 'on', 'each', 'other', ""'s"", 'opinions']"	['the', 'spouse', 'of', 'the', 'candidate', 'is', 'not', 'being', 'elected', 'and', 'will', 'have', 'no', 'official', 'role', 'in', 'the', 'administration', '.']	"['we', 'do', ""n't"", 'need', 'to', 'hear', 'from', 'candidate', ""'s"", 'spouse']"	"['do', 'we', 'need', 'to', 'hear', 'from', 'the', 'candidate', ""'s"", 'spouse', '?']"	['what', 'role', 'should', 'spouses', 'of', 'the', 'nominees', 'play', 'at', 'conventions', '?', 'is', 'it', 'appropriate', '(', 'or', 'useful', ')', 'for', 'them', 'to', 'give', 'speeches', '?']
11163128_8_AE861G0AY5RGT	train	0	['i', 'd', 'cards', 'and', 'deportation', 'will', 'cost', 'the', 'country', 'small', 'amounts', 'of', 'money']	['i', 'd', 'cards', 'and', 'deportation', 'will', 'cost', 'the', 'country', 'tons', 'of', 'money']	['id', 'cards', 'will', 'be', 'helpful', 'in', 'deportations', '.']	['all', 'immigrants', 'should', 'get', 'id', 'cards']	['should', 'all', 'immigrants', 'get', 'id', 'cards', '?']	"['should', 'cities', 'issue', 'identification', 'for', 'anyone', 'who', 'has', 'no', 'passport', 'or', 'driver', ""'s"", 'license', ',', 'even', 'if', 'they', 'are', 'not', 'in', 'the', 'country', 'legally', '?']"
11891553_0_A34QZDSTKZ3JO9	train	1	['the', 'government', 'can', 'outsource', 'measuring', 'to', 'another', 'company']	['the', 'government', 'can', 'not', 'outsource', 'measuring', 'to', 'another', 'company']	"['government', ""'s"", 'can', 'not', 'accurately', 'measure', 'learning', '.']"	['government', 'should', 'not', 'grade', 'colleges']	['should', 'the', 'government', 'grade', 'colleges', '?']	['should', 'the', 'government', 'rate', 'colleges', 'to', 'hold', 'them', 'accountable', 'for', 'graduation', 'rates', ',', 'student', 'debt', 'and', 'access', 'for', 'the', 'poor', 'and', 'minorities', '?']
5449542_0_A3TKD7EJ6BM0M5	train	0	"['a', 'salary', 'usually', 'means', 'an', 'employee', 'is', ""n't"", 'exploited']"	"['a', 'salary', 'does', ""n't"", 'necessarily', 'mean', 'an', 'employee', 'is', ""n't"", 'exploited']"	['internships', 'should', 'be', 'treated', 'like', 'all', 'other', 'work', '.']	['unpaid', 'internship', 'exploit', 'college', 'students']	['do', 'unpaid', 'internships', 'exploit', 'college', 'students', '?']	['should', 'the', 'government', 'get', 'tough', 'to', 'protect', 'unpaid', 'interns', ',', 'or', 'are', 'internships', 'a', 'win', '-', 'win', '?']
2655810_227_APW9F8OTJ4KXO	train	0	['we', 'are', 'becoming', 'accustomed', 'to', 'hybrids', 'which', 'are', 'not', 'especially', 'economical', 'or', 'practical', 'for', 'the', 'average', 'driver']	['we', 'are', 'becoming', 'accustomed', 'to', 'hybrids', 'which', 'are', 'both', 'economical', 'and', 'more', 'practical', 'for', 'the', 'average', 'driver']	['hybrids', 'are', 'common', 'on', 'the', 'road', 'today', '.']	['electric', 'cars', 'will', 'succeed']	['will', 'electric', 'cars', 'finally', 'succeed', '?']	['are', 'plug', '-', 'in', 'cars', 'the', 'future', ',', 'or', 'will', 'high', 'cost', 'and', 'other', 'technologies', 'eclipse', 'their', 'promise', '?']
3302960_57_A1I4CYG5YDFTYM	train	1	['it', 'would', 'benefit', 'them', 'financially', 'to', 'help', 'their', 'customers']	"['it', 'would', ""n't"", 'benefit', 'them', 'financially', 'to', 'help', 'their', 'customers']"	['wal', '-', 'mart', 'is', 'only', 'looking', 'out', 'for', 'themselves', 'and', 'their', 'bottom', 'line', ',', 'they', 'are', 'not', 'looking', 'to', 'help', 'others', '.']	"['wal', '-', 'mart', 'ca', ""n't"", 'make', 'us', 'healthier']"	['can', 'wal', '-', 'mart', 'make', 'us', 'healthier', '?']	"['how', 'the', 'company', ""'s"", 'plan', 'to', 'cut', 'salt', ',', 'sugar', 'and', 'fat', 'from', 'its', 'food', 'might', 'affect', 'our', 'diets', '.']"
4371398_686_A104V8NZIQFN2F	train	1	['those', 'machines', 'are', 'ridiculously', 'expensive']	['those', 'machines', 'are', 'rather', 'affordable']	['there', 'are', 'machines', 'that', 'can', 'do', 'the', 'illegal', 'labor', '.']	['farms', 'could', 'survive', 'without', 'illegal', 'labor']	['could', 'farms', 'survive', 'without', 'illegal', 'labor', '?']	['if', 'american', 'growers', 'depend', 'on', 'illegal', 'labor', ',', 'would', 'strict', 'enforcement', 'of', 'immigration', 'laws', 'drive', 'up', 'prices', 'for', 'fruits', 'and', 'vegetables', '?']
7192051_342_A1DJNUJZN8FE7N	train	0	['organic', 'milk', 'prevents', 'those', 'poisonous', 'nutrients', 'from', 'entering', 'our', 'body']	['regular', 'milk', 'prevents', 'those', 'poisonous', 'nutrients', 'from', 'entering', 'our', 'body']	['organic', 'food', 'is', 'worth', 'the', 'expense', 'since', 'cows', 'that', 'produce', 'regular', 'milk', 'are', 'given', 'steroids', 'that', 'can', 'inhibit', 'the', 'natural', 'nutrients', 'that', 'are', 'available', 'in', 'organic', 'milk', '.']	['organic', 'food', 'is', 'worth', 'the', 'expense']	['is', 'organic', 'food', 'worth', 'the', 'expense', '?']	['a', 'recent', 'study', 'questions', 'the', 'nutritional', 'value', 'of', 'organic', 'food', ',', 'but', 'are', 'there', 'other', 'benefits', '?', 'is', 'it', 'smart', 'to', 'go', 'organic', 'in', 'a', 'time', 'of', 'global', 'food', 'shortages', '?']
6027980_507_A1HKYY6XI2OHO1	train	0	['even', 'bodybuilders', 'are', 'just', 'like', 'anyone']	"['bodybuilders', 'are', ""n't"", 'just', 'anyone', 'and', 'need', 'a', 'special', 'diet']"	['a', 'vegan', 'diet', 'is', 'simple', 'and', 'can', 'benefit', 'anyone', '.']	['veganism', 'is', 'good', 'for', 'everyone']	['is', 'veganism', 'good', 'for', 'everyone', '?']	"['maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
9853997_193_A3GNQDFPZALU92	train	1	"['it', ""'s"", 'so', 'easy', 'to', 'get', 'too', 'involved', 'in', 'that', 'community', 'and', 'fall', 'behind', 'in', 'one', ""'s"", 'studies', ',', 'in', 'the', 'interest', 'of', 'educational', 'quality']"	"['it', ""'s"", 'not', 'easy', 'to', 'get', 'too', 'involved', 'in', 'that', 'community', 'and', 'fall', 'behind', 'in', 'one', ""'s"", 'studies', ',', 'in', 'the', 'interest', 'of', 'educational', 'quality']"	['there', 'is', 'a', 'community', 'made', 'in', 'the', 'dorms', '.']	['students', 'should', 'live', 'on', 'campus']	['should', 'students', 'live', 'on', 'campus', 'or', 'off', '?']	"['is', 'living', 'in', 'a', 'dormitory', 'worth', 'the', 'expense', '?', 'does', 'living', 'elsewhere', 'mean', 'missing', 'out', 'on', 'the', '""', 'college', 'experience', '""', '?']"
9311766_52_A104V8NZIQFN2F	train	0	"['the', 'people', 'you', 'take', 'with', 'you', 'ca', ""n't"", 'provide', 'all', 'of', 'the', 'ambiance']"	['the', 'people', 'you', 'take', 'with', 'you', 'provides', 'most', 'of', 'the', 'ambiance']	['tipping', 'servers', 'provides', 'an', 'added', 'incentive', 'to', 'create', 'a', 'pleasant', 'environment', 'for', 'the', 'customers', '.']	['to', 'tip']	['to', 'tip', 'or', 'not', 'to', 'tip']	['should', 'restaurants', 'do', 'away', 'with', 'tipping', '?']
10225342_88_A104V8NZIQFN2F	train	1	['society', 'has', 'progressed', 'a', 'little', 'to', 'far', 'forward']	"['society', ""hasn't"", 'progressed', 'forward']"	['casinos', 'are', 'a', 'move', 'backwards', ',', 'not', 'forwards', '.']	['casinos', 'are', 'too', 'much', 'of', 'a', 'gamble']	['are', 'casinos', 'too', 'much', 'of', 'a', 'gamble', '?']	['do', 'the', 'economic', 'and', 'fiscal', 'benefits', 'of', 'casinos', 'outweigh', 'their', 'social', 'and', 'economic', 'costs', '?']
10527961_276_A2GHGJP29KRWOQ	train	0	['those', 'gases', 'are', 'more', 'dangerous', 'than', 'gas', 'from', 'oil']	['those', 'gases', 'are', 'less', 'dangerous', 'than', 'gas', 'from', 'oil']	['nuclear', 'reactors', 'let', 'out', 'dangerous', 'gases', '.']	['nuclear', 'power', 'is', 'not', 'the', 'answer', 'to', 'climate', 'change']	['is', 'nuclear', 'power', 'the', 'answer', '?']	['a', 'group', 'of', 'climate', 'scientists', 'want', 'environmentalists', 'to', 'see', 'nuclear', 'power', 'as', 'a', 'way', 'to', 'combat', 'climate', 'change', '.', 'are', 'they', 'on', 'to', 'something', '?']
13237789_116_A247LJDZOGXJK6	train	1	['all', 'citizens', 'should', 'be', 'tested', 'on', 'their', 'civics', 'knowledge']	['no', 'citizens', 'should', 'be', 'tested', 'on', 'their', 'civics', 'knowledge']	['no', 'one', 'should', 'be', 'allowed', 'to', 'vote', 'unless', 'they', 'can', 'pass', 'a', 'test', '.']	['voting', 'should', 'not', 'be', 'a', 'constitutional', 'right']	['should', 'voting', 'be', 'a', 'constitutional', 'right', '?']	['should', 'a', 'constitutional', 'amendment', 'guarantee', 'the', 'right', 'to', 'vote', ',', 'to', 'fend', 'off', 'efforts', 'that', 'inhibit', 'and', 'restrict', 'voting', '?']
6103657_46_A1DJNUJZN8FE7N	train	0	"['it', 'costs', 'more', 'as', 'they', ""'d"", 'like', 'to', 'have', 'you', 'think']"	"['it', 'does', ""n't"", 'cost', 'near', 'as', 'much', 'as', 'they', ""'d"", 'like', 'to', 'have', 'you', 'think']"	['it', 'costs', 'the', 'bank', 'money', 'to', 'operate', '.']	['fees', 'are', 'necessary']	['are', 'banks', 'making', 'too', 'much', 'money', 'from', 'fees', '?']	['do', 'the', 'fees', 'banks', 'charge', 'customers', 'need', 'to', 'be', 'more', 'closely', 'regulated', ',', 'or', 'are', 'they', 'necessary', 'for', 'the', 'health', 'of', 'the', 'banks', ',', 'and', 'the', 'economy', '?']
8828406_0_A1DJNUJZN8FE7N	train	1	['academics', 'never', 'come', 'before', 'sports', 'in', 'practical', 'life']	['academics', 'come', 'before', 'sports', 'in', 'practical', 'life']	['school', 'sports', 'have', 'a', 'place', 'as', 'long', 'as', 'academics', 'come', 'first', '.']	['do', 'not', 'drop', 'sports', 'program', 'in', 'undergraduate', 'schools']	['dropping', 'the', 'ball']	['should', 'more', 'undergraduate', 'schools', 'follow', 'in', 'the', 'footsteps', 'of', 'spelman', 'college', 'and', 'consider', 'dropping', 'intercollegiate', 'sports', 'programs', '?']
5613711_180_A1OYYWJ2B7OQTD	train	0	"['technology', 'does', ""n't"", 'utilize', 'different', 'parts', 'of', 'the', 'brain']"	['technology', 'utilizes', 'a', 'different', 'part', 'of', 'the', 'brain']	['people', 'are', 'not', 'using', 'their', 'intelligence', 'to', 'the', 'best', 'of', 'his', 'or', 'her', 'ability', 'anymore', '.']	['people', 'are', 'getting', 'dumber']	['are', 'people', 'getting', 'dumber', '?']	"['sometimes', 'when', 'you', 'turn', 'on', 'the', 'tv', ',', 'it', ""'s"", 'hard', 'not', 'to', 'wonder', ':', 'is', 'humanity', 'devolving', '?']"
2699104_481_AE861G0AY5RGT	train	0	['creative', 'thinking', 'is', 'as', 'important', 'as', 'critical', 'thinking']	"['creative', 'thinking', 'is', ""n't"", 'as', 'important', 'as', 'critical', 'thinking']"	['humanities', 'programs', 'make', 'people', 'think', 'differently', 'and', 'more', 'creatively', '.']	['colleges', 'need', 'humanities', 'programs']	['do', 'colleges', 'need', 'french', 'departments', '?']	['with', 'humanities', 'programs', 'being', 'cut', 'at', 'many', 'universities', ',', 'what', 'do', 'students', 'stand', 'to', 'lose', '?']
10224008_80_A1DJNUJZN8FE7N	train	0	['marijuana', 'is', 'quite', 'dangerous']	"['marijuana', 'is', ""n't"", 'dangerous', 'in', 'the', 'least']"	['gambling', 'is', 'more', 'dangerous', 'to', 'families', 'than', 'marijuana', '.']	['casinos', 'are', 'too', 'much', 'of', 'a', 'gamble']	['are', 'casinos', 'too', 'much', 'of', 'a', 'gamble', '?']	['do', 'the', 'economic', 'and', 'fiscal', 'benefits', 'of', 'casinos', 'outweigh', 'their', 'social', 'and', 'economic', 'costs', '?']
6019509_344_A34QZDSTKZ3JO9	train	0	"['too', 'many', 'vitamins', 'is', ""n't"", 'going', 'to', 'get', 'someone', 'sick']"	['too', 'many', 'vitamins', 'can', 'get', 'someone', 'sick']	['vegan', 'diets', 'are', 'rich', 'in', 'vitamins', '.']	['veganism', 'is', 'good', 'for', 'everyone']	['is', 'veganism', 'good', 'for', 'everyone', '?']	"['maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
6032130_73_A1CF6U3GF7DZEJ	train	1	['the', 'internet', 'and', 'tv', 'have', 'more', 'than', 'enough', 'resources', 'to', 'counteract', 'the', 'above']	['the', 'internet', 'and', 'tv', 'do', 'not', 'have', 'enough', 'resources', 'to', 'counteract', 'the', 'above']	['some', 'kids', 'are', 'not', 'taught', 'by', 'parents', 'how', 'to', 'cook', ',', 'and', 'many', 'schools', 'have', 'done', 'away', 'with', 'home', 'economics', 'in', 'favor', 'of', 'science', 'and', 'math', '.']	['we', 'need', 'more', 'advice', 'about', 'eating', 'well']	['do', 'we', 'need', 'more', 'advice', 'about', 'eating', 'well', '?']	['maybe', 'americans', 'would', 'be', 'healthier', 'if', 'we', 'understood', 'nutrition', 'better', '.', 'or', 'maybe', 'we', 'know', 'enough', ',', 'and', 'eat', 'poorly', 'for', 'other', 'reasons', '.']
12633427_954_AE861G0AY5RGT	train	0	"['it', ""'s"", 'clear', 'assad', 'can', 'stop', 'isis']"	"['it', ""'s"", 'clear', 'assad', 'can', 'not', 'stop', 'isis']"	['isis', 'needs', 'to', 'be', 'stopped', 'before', 'it', 'becomes', 'an', 'al', 'qaeda', 'so', 'the', 'us', 'should', 'work', 'with', 'assad', 'if', 'it', 'can', 'stop', 'that', '.']	['the', 'u.s.', 'should', 'work', 'with', 'assad', 'to', 'fight', 'isis']	['should', 'the', 'u.s.', 'work', 'with', 'assad', 'to', 'fight', 'isis', '?']	['is', 'the', 'militant', 'group', 'such', 'a', 'threat', 'to', 'the', 'united', 'states', 'that', 'working', 'with', 'the', 'despised', 'syrian', 'dictator', 'would', 'be', 'in', 'the', 'national', 'interest', '?']
5445924_630_A2JKETV64OU7DY	train	0	['it', 'puts', 'students', 'on', 'the', 'bottom', 'rung', 'in', 'the', 'workplace']	['it', 'teaches', 'a', 'lesson', 'of', 'how', 'it', 'feels', 'to', 'be', 'on', 'the', 'bottom', 'rung', 'in', 'the', 'workplace', '.']	['unpaid', 'internships', 'take', 'advantage', 'of', 'students', 'by', 'requiring', 'them', 'to', 'work', 'long', 'an', 'hard', 'for', 'work', 'experience', 'and', 'no', 'paycheck', '.']	['unpaid', 'internship', 'exploit', 'college', 'students']	['do', 'unpaid', 'internships', 'exploit', 'college', 'students', '?']	['should', 'the', 'government', 'get', 'tough', 'to', 'protect', 'unpaid', 'interns', ',', 'or', 'are', 'internships', 'a', 'win', '-', 'win', '?']
6017135_17_A1CF6U3GF7DZEJ	train	1	['such', 'children', 'will', 'still', 'survive', ',', 'although', 'a', 'little', 'shorter']	['such', 'children', 'will', 'be', 'deprived', 'of', 'needed', 'nutrition']	"['children', 'ca', ""n't"", 'thrive', 'as', 'vegans', 'and', 'require', 'a', 'diet', 'containing', 'animal', 'products', '.']"	['veganism', 'is', 'not', 'good', 'for', 'everyone']	['is', 'veganism', 'good', 'for', 'everyone', '?']	"['maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
3235190_0_A247LJDZOGXJK6	train	0	['compassionate', 'adults', 'are', 'often', 'more', 'successful', 'than', 'their', 'peers']	['compassionate', 'adults', 'are', 'often', 'less', 'successful', 'than', 'their', 'peers']	"['extreme', 'parenting', 'does', ""n't"", 'necessarily', 'raise', 'a', 'compassionate', 'child', '.']"	['extreme', 'parenting', 'is', 'counterproductive']	['is', 'extreme', 'parenting', 'effective', '?']	"['does', 'strict', 'control', 'of', 'a', 'child', ""'s"", 'life', 'lead', 'to', 'greater', 'success', 'or', 'can', 'it', 'be', 'counterproductive', '?']"
2700850_116_A104V8NZIQFN2F	train	1	['humanities', 'programs', 'are', 'conventional', 'wisdom']	['humanities', 'programs', 'are', 'unconventional', 'wisdom']	['students', 'need', 'to', 'think', 'critically', 'and', 'outside', 'of', 'conventional', 'ideas', '.']	['colleges', 'need', 'humanities', 'programs']	['do', 'colleges', 'need', 'french', 'departments', '?']	['with', 'humanities', 'programs', 'being', 'cut', 'at', 'many', 'universities', ',', 'what', 'do', 'students', 'stand', 'to', 'lose', '?']
4062443_409_A1I4CYG5YDFTYM	train	0	"['that', 'cost', 'ca', ""n't"", 'be', 'reduced', 'with', 'the', 'technology', 'we', 'have']"	['that', 'cost', 'could', 'be', 'reduced', 'greatly', 'with', 'newer', 'advancements', 'in', 'technology', 'and', 'a', 'proper', 'database']	['the', 'costs', 'to', 'replace', 'school', 'librarians', 'with', 'technology', 'is', 'prohibitive', '.']	['school', 'librarians', 'are', 'not', 'expendable']	['are', 'school', 'librarians', 'expendable', '?']	['states', 'and', 'cities', 'are', 'under', 'severe', 'budget', 'constraints', '.', 'they', 'are', 'turning', 'to', 'the', 'library', '.']
